업종명,업소명,영업자,소재지(도로명),소재지(지번)
유흥주점영업,황진이,김계숙,경기도 포천시 포천로1585번길 18 (신읍동),경기도 포천시 신읍동 171번지 11호  
유흥주점영업,미술관,정가영,경기도 포천시 일동면 화동로1043번길 3,경기도 포천시 일동면 기산리 90번지 13호  
유흥주점영업,피플노래짱,장남숙,경기도 포천시 포천로 1580 (신읍동),경기도 포천시 신읍동 191번지 19호  
유흥주점영업,엔젤노래장,김용태,경기도 포천시 중앙로78번길 31-5 (신읍동),경기도 포천시 신읍동 30번지 5호  
유흥주점영업,모나코,문정숙,경기도 포천시 중앙로105번길 12-1 (신읍동),경기도 포천시 신읍동 48번지 15호  
유흥주점영업,따봉노래짱,권혁일,경기도 포천시 소흘읍 솔모루로 73,경기도 포천시 소흘읍 송우리 190번지  
유흥주점영업,24시,이우석,경기도 포천시 이동면 장암1길 11,경기도 포천시 이동면 장암리 510번지 3호  
유흥주점영업,부킹노래장,이길종,경기도 포천시 소흘읍 솔모루로 84,경기도 포천시 소흘읍 송우리 128번지 4호  
유흥주점영업,브이제이노래주점,박교순,경기도 포천시 소흘읍 솔모루로 84,경기도 포천시 소흘읍 송우리 128번지 3호 외3필지 
유흥주점영업,1급수노래장,오장혁,경기도 포천시 소흘읍 솔모루로 71-8 (힐튼파크지하1층),경기도 포천시 소흘읍 송우리 191번지 3호 힐튼파크지하1층 
유흥주점영업,쉬즈,JIN HUA,경기도 포천시 영중면 양문로 89-1,경기도 포천시 영중면 양문리 801번지 34호  
유흥주점영업,비트,양지영 외 1명,경기도 포천시 중앙로119번길 14-1 (신읍동 외1필지),경기도 포천시 신읍동 45번지 2호 외1필지 
유흥주점영업,홍진노래타운,정수화, ,경기도 포천시 소흘읍 송우리 110번지 10호 다동 
유흥주점영업,헬로노래장,김지후,경기도 포천시 소흘읍 솔모루로 76-1,경기도 포천시 소흘읍 송우리 176번지  
유흥주점영업,킹노래주점,김은숙,경기도 포천시 소흘읍 솔모루로 75,경기도 포천시 소흘읍 송우리 187번지  
유흥주점영업,앵두노래짱,김혜정,경기도 포천시 소흘읍 솔모루로 56,경기도 포천시 소흘읍 송우리 145번지 1호  
유흥주점영업,풍차노래주점,민경분,경기도 포천시 중앙로 100-1 (신읍동),경기도 포천시 신읍동 33번지 8호  
유흥주점영업,썸노래장,이태호,경기도 포천시 소흘읍 솔모루로 76-1,경기도 포천시 소흘읍 송우리 176번지  
유흥주점영업,와와노래짱,임병순, ,경기도 포천시 소흘읍 송우리 138번지 7호  
유흥주점영업,하비노래장,우광춘,경기도 포천시 포천로 1588 (신읍동  4층),경기도 포천시 신읍동 191번지 15호 (4층) 
유흥주점영업,피플플러스,남승연,경기도 포천시 소흘읍 솔모루로 71-6,경기도 포천시 소흘읍 송우리 191번지 1호  
유흥주점영업,공공칠,이경구,경기도 포천시 소흘읍 솔모루로 60-1,경기도 포천시 소흘읍 송우리 140번지 20호  
유흥주점영업,단화노래주점,송금희,경기도 포천시 포천로1585번길 18 (신읍동),경기도 포천시 신읍동 171번지 11호  
유흥주점영업,등대노래장,채지연,경기도 포천시 중앙로119번길 16 (신읍동),경기도 포천시 신읍동 45번지 9호  
유흥주점영업,아리랑노래짱,박일순, ,경기도 포천시 신읍동 52번지 6호  
유흥주점영업,대박노래장,민경순,경기도 포천시 중앙로105번길 13-4 (신읍동),경기도 포천시 신읍동 54번지 12호  
유흥주점영업,원더풀,정옥분,경기도 포천시 소흘읍 솔모루로 88,경기도 포천시 소흘읍 송우리 127번지 4호  
유흥주점영업,마이웨이,김천순,경기도 포천시 중앙로 147-1 (신읍동),경기도 포천시 신읍동 201번지 5호  
유흥주점영업,에이플러스(A+),문미경,경기도 포천시 신읍길 8 (신읍동),경기도 포천시 신읍동 58번지 1호  
유흥주점영업,귀빈노래빠,김승천,경기도 포천시 일동면 화동로1043번길 4,경기도 포천시 일동면 기산리 90번지 121호  
유흥주점영업,세븐가요방,최형주,경기도 포천시 소흘읍 송우로21번길 4,경기도 포천시 소흘읍 송우리 141번지 13호  
유흥주점영업,궁전,이용일,경기도 포천시 중앙로 130 (신읍동),경기도 포천시 신읍동 42번지 9호  
유흥주점영업,태평양노래장,손정림,경기도 포천시 신읍길 4 (신읍동),경기도 포천시 신읍동 58번지 26호  
유흥주점영업,노래짱 콘서트,이정자,경기도 포천시 중앙로149번길 17-2 (신읍동),경기도 포천시 신읍동 186번지 12호  
유흥주점영업,텐프로,김재훈, ,경기도 포천시 신읍동 21번지 2호  
유흥주점영업,금문노래빠,박헌옥,경기도 포천시 중앙로149번길 9 (신읍동),경기도 포천시 신읍동 192번지 8호  
유흥주점영업,휘닉스노래짱,이수현,경기도 포천시 구절초로 15 (신읍동),경기도 포천시 신읍동 29번지 3호  
유흥주점영업,모짜르트 노래궁,양선웅,경기도 포천시 소흘읍 솔모루로 71-10,경기도 포천시 소흘읍 송우리 191번지 5호  
유흥주점영업,탈랜트노래장,LI YINYU,경기도 포천시 중앙로119번길 3 (신읍동),경기도 포천시 신읍동 43번지 34호 외1필지 
유흥주점영업,휠링노래짱,윤정희,경기도 포천시 소흘읍 솔모루로81번길 3,경기도 포천시 소흘읍 송우리 195번지  
유흥주점영업,초이스노래궁,이선효,경기도 포천시 중앙로105번길 5-5 (신읍동),경기도 포천시 신읍동 35번지 8호  
유흥주점영업,크라운가요장,최명숙,경기도 포천시 가산면 가산로 327 (외 2필지),경기도 포천시 가산면 마산리 402번지 1호 외 2필지 
유흥주점영업,큐노래빠,안재명,경기도 포천시 소흘읍 솔모루로 88,경기도 포천시 소흘읍 송우리 127번지 4호  
유흥주점영업,초이스노래짱,조정자,경기도 포천시 소흘읍 솔모루로98번길 2,경기도 포천시 소흘읍 송우리 107번지 11호  
유흥주점영업,옛촌,신순옥,경기도 포천시 소흘읍 솔모루로 71-6,경기도 포천시 소흘읍 송우리 191번지 1호  
유흥주점영업,카라가요장,지정자,경기도 포천시 소흘읍 솔모루로 102,경기도 포천시 소흘읍 송우리 106번지 6호  
유흥주점영업,VIP CLUB 노래장(브이아이피클럽 노래장),김옥선,경기도 포천시 소흘읍 솔모루로 98-12,경기도 포천시 소흘읍 송우리 107번지 15호  
유흥주점영업,마차가요장,이동란,경기도 포천시 구절초로 33  지하1층 (신읍동),경기도 포천시 신읍동 48번지 18호  
유흥주점영업,나이스가요장,김우중,경기도 포천시 중앙로 103-1 (신읍동),경기도 포천시 신읍동 35번지 5호  
유흥주점영업,BOSS노래장,이시형,경기도 포천시 소흘읍 송우로21번길 10 (지하1층),경기도 포천시 소흘읍 송우리 142번지 5호 (지하1층) 
유흥주점영업,아리랑비지니스클럽,이정은, ,경기도 포천시 신읍동 43번지 40호 (지하1층) 
유흥주점영업,가와이,이정미,경기도 포천시 소흘읍 솔모루로78번길 6  2층,경기도 포천시 소흘읍 송우리 130번지 5호 (2층) 
유흥주점영업,도래미가요장,LI JINYU,경기도 포천시 중앙로 120 (신읍동 (지하1층)),경기도 포천시 신읍동 43번지 15호 (지하1층) 
유흥주점영업,준준코노래주점,박금애, ,경기도 포천시 소흘읍 송우리 142번지 5호 (1층) 
유흥주점영업,엘에이(LA)노래주점,함종택,경기도 포천시 소흘읍 송우로21번길 10 (1층),경기도 포천시 소흘읍 송우리 142번지 5호 (1층) 
유흥주점영업,가람노래촌,장춘실, ,경기도 포천시 소흘읍 송우리 142번지 7호  
유흥주점영업,제우스,이현경,경기도 포천시 소흘읍 솔모루로78번길 5 (성담빌딩2층),경기도 포천시 소흘읍 송우리 129번지 2호 (성담빌딩2층) 
유흥주점영업,수정노래장,최복례,경기도 포천시 구절초로 19 (신읍동 외2필지(지하1층)),경기도 포천시 신읍동 29번지 4호 외2필지(지하1층) 
유흥주점영업,다솜노래빠,변명자,경기도 포천시 일동면 화동로1051번길 5,경기도 포천시 일동면 기산리 90번지 104호  
유흥주점영업,모래시계,김하겸,경기도 포천시 영북면 운천로 35 (외2필지(2층)),경기도 포천시 영북면 운천리 517번지 9호 외2필지(2층) 
유흥주점영업,버팔로,조연수,경기도 포천시 영북면 운천로34번길 5-1  지하1층,경기도 포천시 영북면 운천리 518번지 82호 지하1층 
유흥주점영업,팡팡노래장,원진옥,경기도 포천시 중앙로 지하 114  지하1층 (신읍동),경기도 포천시 신읍동 41번지 2호 지하1층 
유흥주점영업,땡겨노래짱,심수민,경기도 포천시 소흘읍 송우로21번길 5-1  2층,경기도 포천시 소흘읍 송우리 135번지 6호 외1필지(138-4) 2층 
유흥주점영업,MD(엠디)노래장,이혜숙,경기도 포천시 소흘읍 송우로21번길 6,경기도 포천시 소흘읍 송우리 141번지 14호 2층 
유흥주점영업,초원노래장,오영숙,경기도 포천시 영북면 운천로9번길 7,경기도 포천시 영북면 운천리 506번지 21호  
유흥주점영업,문(moon),최대순,경기도 포천시 소흘읍 솔모루로92번길 5  2층,경기도 포천시 소흘읍 송우리 110번지 9호 2층 
유흥주점영업,황태자노래장,전순덕,경기도 포천시 중앙로 100  지하동 1층 (신읍동),경기도 포천시 신읍동 33번지 18호 지하 1층 
유흥주점영업,고구려,강석,경기도 포천시 구절초로 17  9층 (신읍동),경기도 포천시 신읍동 29번지 12호 9층 
유흥주점영업,신세계비지니스,김혜정,경기도 포천시 소흘읍 솔모루로 55,경기도 포천시 소흘읍 송우리 146번지 1호 외3필지 
유흥주점영업,신세계,김혜정,경기도 포천시 소흘읍 솔모루로 55,경기도 포천시 소흘읍 송우리 146번지 1호 지하1층 
유흥주점영업,유리(Yu Ri)가요장,정미숙,경기도 포천시 일동면 화동로 1034  2층 201호,경기도 포천시 일동면 기산리 83번지 154호 지상2층 
유흥주점영업,테마노래장,오순녀,경기도 포천시 일동면 화동로1051번길 5  3층,경기도 포천시 일동면 기산리 90번지 104호  
유흥주점영업,프린스노래장,원종배,경기도 포천시 소흘읍 솔모루로 98-6,경기도 포천시 소흘읍 송우리 107번지 2호 지하1층 
유흥주점영업,황제스텐드바,이희택,경기도 포천시 소흘읍 솔모루로 75 (3층),경기도 포천시 소흘읍 송우리 187번지 (3층) 
유흥주점영업,아마존노래장,강인숙,경기도 포천시 중앙로78번길 31-7  지1층 (신읍동),경기도 포천시 신읍동 30번지 4호 지하1층 
유흥주점영업,거래처노래장,손학원,경기도 포천시 소흘읍 솔모루로92번길 8  2층,경기도 포천시 소흘읍 송우리 110번지 57호 2층 
유흥주점영업,록원노래방,유동매,경기도 포천시 영중면 양문로 95  2층,경기도 포천시 영중면 양문리 801번지 2호 2층 
유흥주점영업,오라클노래장,노혜성,경기도 포천시 구절초로 18 (신읍동),경기도 포천시 신읍동 27번지 18호  
유흥주점영업,그린노래빠,오경진,경기도 포천시 중앙로78번길 27  지하1층 (신읍동),경기도 포천시 신읍동 32번지 7호  
유흥주점영업,킹콩7080,정남순,경기도 포천시 소흘읍 솔모루로50번길 5-4  4층,경기도 포천시 소흘읍 송우리 143번지 14호  
유흥주점영업,식스나인,최하옥,경기도 포천시 중앙로105번길 9-1  2층 (신읍동),경기도 포천시 신읍동 52번지 6호  
유흥주점영업,샛별,장은주,경기도 포천시 일동면 화동로1051번길 5  지하 1층,경기도 포천시 일동면 기산리 90번지 104호  
유흥주점영업,올레노래장,이순이,경기도 포천시 소흘읍 솔모루로50번길 5  지상2층,경기도 포천시 소흘읍 송우리 143번지 14호  
유흥주점영업,플러스필로스,전일덕,경기도 포천시 소흘읍 송우로 15  5층,경기도 포천시 소흘읍 송우리 135번지 1호  
유흥주점영업,M노래장,김장수,경기도 포천시 소흘읍 솔모루로58번길 6-1  지하1층,경기도 포천시 소흘읍 송우리 145번지 5호  
유흥주점영업,노래하고춤추는7080,윤기준,경기도 포천시 중앙로119번길 4  동원예원프라자 2층 (신읍동),경기도 포천시 신읍동 43번지 20호 동원예원프라자 
유흥주점영업,맥심(MAXIM),최창호,경기도 포천시 일동면 화동로 1054-1  1층,경기도 포천시 일동면 기산리 83번지 89호  
유흥주점영업,준노래빠,이준희,경기도 포천시 일동면 화동로 1054  지하1층,경기도 포천시 일동면 기산리 91번지 167호  
