상권명,다중지역정보,업종정보,점포수,위도,경도
백석로52번길,"{""type"":""Polygon"",""coordinates"":[[[127.045516634828,37.7279026054052],[127.045515302751,37.7283384641975],[127.045513451267,37.728842458566],[127.04550581038,37.7292450410882],[127.045018610056,37.7292529268092],[127.044093141236,37.7292679621576],[127.044095921357,37.7288304258034],[127.044098985605,37.7286192735453],[127.044106593051,37.7283304449003],[127.044125425539,37.7279127483162],[127.044146212988,37.7277017395266],[127.044954639966,37.7277724802527],[127.045517380223,37.7276784821097],[127.045516634828,37.7279026054052]]]}","이/미용/건강,한식,유흥주점,가정/주방/인테리어,부동산중개,커피점/카페,학원-보습교습입시",32,37.72849733,127.0448092
영창로_2,"{""type"":""Polygon"",""coordinates"":[[[127.437732731451,37.2803936223849],[127.437899483013,37.2810166555167],[127.438040614521,37.2815439564905],[127.438042224366,37.2815499712124],[127.438042601425,37.2815513842879],[127.438096665798,37.2817531090688],[127.438104868662,37.281796379384],[127.438057043249,37.281799981896],[127.437634454491,37.2817917267842],[127.437595899205,37.2817936175329],[127.437357938915,37.2818217783577],[127.43731914948,37.2818292184316],[127.437266257085,37.2818434185137],[127.437106873883,37.2818862081299],[127.437050572205,37.2819087319445],[127.436844111806,37.2820226205759],[127.436806554352,37.282048660401],[127.436370953374,37.282425549624],[127.436339545551,37.2824523180691],[127.436076501683,37.2822737320748],[127.435928936342,37.2818348655242],[127.436073413218,37.2818363965216],[127.436197261484,37.2818158656568],[127.436470848873,37.2817053706281],[127.437065711261,37.2810895253185],[127.437424287338,37.2806857256966],[127.43762628547,37.2804388775216],[127.437732731451,37.2803936223849]]]}","한식,사무/문구/컴퓨터,유흥주점,세탁/가사서비스,분식,종합소매점",29,37.28151115,127.4371519
이마트파주운정점,"{""type"":""Polygon"",""coordinates"":[[[126.743889096424,37.7100675133046],[126.744310311065,37.7100574530582],[126.745995162374,37.7100162382693],[126.746017119358,37.7107440560118],[126.74601716285,37.7107453141743],[126.74602165833,37.710860678227],[126.746075309839,37.7122374780127],[126.745434976857,37.7122498279598],[126.745431859839,37.7122499051054],[126.744573470511,37.7122758407069],[126.744529286229,37.7122806615428],[126.744159095,37.7123510619632],[126.744089387659,37.7117610469213],[126.744040990869,37.7113522655891],[126.743991078546,37.710928263683],[126.743941436198,37.7105093327382],[126.743889096424,37.7100675133046]]]}","병원,이/미용/건강,의복의류,한식,사진/광학/정밀기기소매,학원-보습교습입시,커피점/카페",186,37.71113808,126.7450229
애니골길,"{""type"":""Polygon"",""coordinates"":[[[126.789577187768,37.6688082704371],[126.789845182035,37.6690357072485],[126.790183074884,37.6695837188307],[126.790823463972,37.6701325751325],[126.791781230496,37.6696327448791],[126.791967631752,37.6695839702158],[126.791979815092,37.6697721810828],[126.792438157869,37.6709988667321],[126.792689600057,37.6714840424085],[126.792830868138,37.6723639730962],[126.792982619063,37.6725305222477],[126.793028772188,37.6728525425219],[126.792482778773,37.6728159875851],[126.792346688303,37.6728855503415],[126.79181890421,37.672293367183],[126.791373403239,37.6720888957645],[126.791079899805,37.6717733526325],[126.790270374305,37.6725663981305],[126.788907739738,37.6731054244717],[126.78835689604,37.6729967197956],[126.788225611692,37.6730972993373],[126.787899253235,37.6733460646441],[126.787849345256,37.673324919804],[126.786994622865,37.6729627740775],[126.786985752023,37.6729592116947],[126.786983531164,37.6729583678879],[126.786983951641,37.6729577253371],[126.786988875188,37.6729497243883],[126.787369734406,37.6722899762768],[126.787521093301,37.6720301974248],[126.787536105324,37.6719955780362],[126.787600405139,37.6717774295631],[126.78760435355,37.6717603764144],[126.787673169189,37.6713542159732],[126.787677220508,37.6713303043198],[126.787678052301,37.6713247427571],[126.787680590787,37.6713051808378],[126.787725021542,37.6709627815502],[126.787730471847,37.6709466827983],[126.788972430061,37.6714335860012],[126.789100930004,37.6711769894279],[126.789244424516,37.6708912635879],[126.789380606161,37.6706195408763],[126.789512753375,37.6703562236099],[126.789633555738,37.6701153151708],[126.789043572011,37.669865992647],[126.788420220801,37.6696025118833],[126.789074706404,37.6684929589748],[126.78950171291,37.6687444258695],[126.789577187768,37.6688082704371]]]}","한식,부동산중개,무도/유흥/가무,일식/수산물,양식",65,37.6713095,126.7900417
지행역,"{""type"":""Polygon"",""coordinates"":[[[127.056580675078,37.8895900394887],[127.056584670184,37.8896525880527],[127.056587314933,37.8896940833381],[127.056664970187,37.8909099276447],[127.056665104535,37.8909118315197],[127.056692654453,37.8912683915333],[127.056693821976,37.8912786682234],[127.056754033326,37.8916797024537],[127.056755150403,37.8916861484063],[127.056885906679,37.8923513246638],[127.056720105165,37.8923561280178],[127.05636065753,37.8923375108049],[127.055586146978,37.892297392085],[127.055262190523,37.8922782171585],[127.055191955427,37.8912878863456],[127.055181921499,37.8911194916116],[127.055103147276,37.8897976148724],[127.055102833928,37.8897934034929],[127.05503750806,37.8890613629804],[127.055020267147,37.8888399034408],[127.056051226758,37.888805671905],[127.05652956177,37.8887897863971],[127.056580675078,37.8895900394887]]]}","한식,일식/수산물,패스트푸드,자동차/이륜차,분식,종합소매점",21,37.89058247,127.0559104
영통역,"{""type"":""Polygon"",""coordinates"":[[[127.073408367036,37.2520973036169],[127.073276261359,37.2521622713719],[127.073252465462,37.252175743792],[127.07265323501,37.2525638635651],[127.072637830474,37.2525479932818],[127.072630982572,37.2525412780521],[127.072412212513,37.2523369767695],[127.072154509509,37.2520867798711],[127.071677906231,37.2515919648034],[127.07156082213,37.2514615347148],[127.071676681042,37.2513896933279],[127.072047864023,37.251162410152],[127.072356817593,37.250977000923],[127.072357950326,37.2509763210554],[127.073408367036,37.2520973036169]]]}","의복의류,화장품소매,패스트푸드,제과제빵떡케익,건강/미용식품,이/미용/건강,한식",43,37.25177035,127.072482
혜음로,"{""type"":""Polygon"",""coordinates"":[[[126.847995899958,37.7808879405565],[126.848765803073,37.7811111336088],[126.847546587443,37.7815181936645],[126.847139488488,37.7820108919175],[126.846463239556,37.7829030215511],[126.846447956997,37.7828922617805],[126.84638285514,37.7828697138119],[126.845984802338,37.7827875626496],[126.845948621466,37.7827712695493],[126.845726223495,37.7826711180953],[126.845651628681,37.7826285540084],[126.845641929699,37.782623316007],[126.845455338981,37.7825280490413],[126.845448466791,37.7825246760166],[126.845146966118,37.782382515751],[126.84513289463,37.7823764040269],[126.8449681583,37.782310745264],[126.844658338247,37.7821708837863],[126.844578445781,37.7821308886255],[126.844464733425,37.7820703753368],[126.846071588675,37.7810335649846],[126.846407775289,37.7809270437524],[126.846689094727,37.7809269788791],[126.847145742013,37.7811504981713],[126.847437290019,37.7807197408667],[126.847534230395,37.7805765279759],[126.847852254342,37.7801539119813],[126.847922007329,37.7799107600663],[126.84801739632,37.7779908715782],[126.849149951847,37.7782739154223],[126.848780097805,37.7791121789114],[126.847995899958,37.7808879405565]]]}","한식,종합소매점,이/미용/건강,사무/문구/컴퓨터,커피점/카페",108,37.78091786,126.8470444
거북마루로_1,"{""type"":""Polygon"",""coordinates"":[[[127.047748487559,37.8945855242343],[127.04870658174,37.894514985815],[127.04871127033,37.8947031069012],[127.048713382939,37.8947875924731],[127.048723703685,37.8952010083843],[127.048731962513,37.8955259972517],[127.048738936828,37.8958076264753],[127.04852418414,37.8958070611625],[127.048496387903,37.8958083388093],[127.048069645794,37.8958488400318],[127.047437047571,37.8958471464158],[127.047207831123,37.8958293550077],[127.047205607796,37.8958291826573],[127.047200664762,37.8958287994776],[127.047135265677,37.8958237183338],[127.046673306782,37.8957277279066],[127.046144505517,37.895591768331],[127.046032150769,37.8955628802307],[127.046443631805,37.8942962300595],[127.046924755207,37.8944031725889],[127.047748487559,37.8945855242343]]]}","한식,이/미용/건강,유흥주점,커피점/카페,닭/오리요리",43,37.89515028,127.0474559
발안남로55번길,"{""type"":""Polygon"",""coordinates"":[[[126.906570073331,37.1313833960688],[126.906565875969,37.1313886975387],[126.906551924837,37.1314019077508],[126.906519286041,37.1314273649984],[126.906456632909,37.1314648788378],[126.906385816598,37.1315001306807],[126.906384214336,37.1315009357683],[126.906182658093,37.1316031590998],[126.905941631423,37.1317253894452],[126.905940265906,37.1317260874552],[126.905717153297,37.131841042309],[126.905500931721,37.1319524333549],[126.90549611767,37.131954983884],[126.905457426216,37.1319760591121],[126.905452609348,37.1319786813072],[126.905445678789,37.131982458265],[126.905425465081,37.1319948704473],[126.905174577237,37.1321678313203],[126.905073547886,37.1322374841297],[126.904621302995,37.1317553433835],[126.904615623764,37.1317495398252],[126.904573361542,37.1317081261933],[126.9044746079,37.1316113552107],[126.904227521017,37.1313692276243],[126.90420635464,37.1313511746109],[126.903817539518,37.1310621863148],[126.903809584522,37.131056547648],[126.90380341657,37.1310523793853],[126.903907768492,37.1309698706744],[126.903923192821,37.1309576749813],[126.9039473688,37.1309351135583],[126.904270798202,37.1305773373421],[126.904704456484,37.1301710158209],[126.904930236135,37.1299797439549],[126.904959466566,37.1299489340053],[126.905270087444,37.1295359721952],[126.905424911411,37.1293469948992],[126.90544868098,37.1293179817882],[126.905478683931,37.1292633348179],[126.905484745205,37.1292038382076],[126.905480860181,37.129191726141],[126.905494004699,37.129200387695],[126.905657200389,37.1293107357727],[126.905932328185,37.1295081436629],[126.906083694035,37.1296231501413],[126.906116910083,37.1296522959633],[126.906147128071,37.1296837162498],[126.906240079524,37.1297864962395],[126.906286609264,37.1298566691938],[126.906286654695,37.1298567378858],[126.906286770148,37.1298569122201],[126.906343887097,37.1299430449188],[126.906351920483,37.1299551553851],[126.906354231325,37.1299585505835],[126.906559237991,37.1302522121847],[126.906561740344,37.1302564695046],[126.906627017806,37.1303673760359],[126.906649308989,37.1304084889279],[126.906699623075,37.1305217239372],[126.906701905941,37.1305278658614],[126.906774912348,37.1307241961146],[126.90679393823,37.1307841046803],[126.906803514046,37.1308171979361],[126.906806074101,37.1308396382671],[126.906808598361,37.1308787287507],[126.906791345209,37.1310287650159],[126.906752977865,37.1311786485242],[126.906740588523,37.1312056288296],[126.906701137744,37.1312640806861],[126.90665814009,37.1312944206651],[126.906639186807,37.1313094854437],[126.90661522302,37.1313309388671],[126.906592938478,37.1313545303601],[126.906579716809,37.1313712158896],[126.906570073331,37.1313833960688]]]}","한식,이/미용/건강,유흥주점,닭/오리요리,종합소매점,분식,커피점/카페",53,37.13079787,126.9054475
CGV김포,"{""type"":""Polygon"",""coordinates"":[[[126.722344451461,37.6185282822561],[126.72198846953,37.6187225967904],[126.721987563096,37.6187230941514],[126.721913588204,37.618763895609],[126.721780336601,37.6188335616574],[126.721724223692,37.6188628982899],[126.7215451572,37.6189528297231],[126.720944386202,37.619254520608],[126.719925624847,37.6197484020307],[126.719912438055,37.6197553071848],[126.719768388785,37.6198365984605],[126.719663692826,37.6198929590119],[126.719629745949,37.619910065375],[126.719626810183,37.6199063249467],[126.718971626255,37.6190468956606],[126.72108681351,37.6185013540272],[126.721105323375,37.6184965805012],[126.721613398205,37.6183963313047],[126.721982146869,37.6183235712666],[126.722072823603,37.618315406393],[126.722249462517,37.6183487525238],[126.722250774917,37.6183489970007],[126.722429712645,37.6183818833967],[126.722566571213,37.6184070359958],[126.722344451461,37.6185282822561]]]}","이/미용/건강,한식,병원,의복의류,무도/유흥/가무",85,37.61902185,126.7205399
화성문화원,"{""type"":""Polygon"",""coordinates"":[[[126.923410368711,37.133153961747],[126.921880326061,37.1332092066025],[126.921874841489,37.1332094583283],[126.921640700197,37.1332225015566],[126.921639850271,37.1331920654625],[126.921639176956,37.133181595867],[126.921576730487,37.132562126392],[126.921571907887,37.1324956667707],[126.921567314253,37.1324324055356],[126.921529897653,37.1319167730477],[126.921526583768,37.1318947154331],[126.921482517211,37.1317023467112],[126.921564002984,37.1316970897849],[126.921567990727,37.1316968039167],[126.922304939505,37.1316386776305],[126.92230824048,37.1316383975644],[126.922990805352,37.1315764057845],[126.923008758889,37.1315741843807],[126.923267624795,37.1315335291873],[126.923270761497,37.1315330366172],[126.923298130232,37.1318515023243],[126.923343141127,37.1323739866229],[126.923389366838,37.1329099984121],[126.923410368711,37.133153961747]]]}","이/미용/건강,한식,학원-보습교습입시,사진/광학/정밀기기소매,유흥주점,분식,건강/미용식품,커피점/카페,의복의류",108,37.13240577,126.922465
파주연풍우체국,"{""type"":""Polygon"",""coordinates"":[[[126.837661406639,37.8290455793844],[126.837657375511,37.8292122231788],[126.837394504502,37.8294956965349],[126.837055551705,37.8302165262208],[126.836541577148,37.8295571104582],[126.836071076548,37.8297473064627],[126.835768989839,37.8291136297903],[126.835993592952,37.8290522146998],[126.837136955394,37.8290319615378],[126.837698312079,37.8283893451669],[126.838719989683,37.8284771223199],[126.84010283928,37.8284642667524],[126.840124455096,37.8291931569112],[126.839403663811,37.829090897135],[126.837661406639,37.8290455793844]]]}","이/미용/건강,유흥주점,한식,의복의류,음/식료품소매,모텔/여관/여인숙",41,37.82903852,126.8379483
