시군명,업체명,업종,소재지도로명주소,소재지지번주소,담당자 연락처,데이터기준일
시흥시,육교커피숍,휴게음식점,"경기도 시흥시 문화마을로2번길 21, 지층 (신천동)",경기도 시흥시 신천동 715-10 지층 ,031-310-2485,2021-06-01
시흥시,땡큐땡큐,휴게음식점,"경기도 시흥시 봉우재로61번길 2, 2층 (정왕동)",경기도 시흥시 정왕동 1823-3 2층 ,031-310-2485,2021-06-01
시흥시,해피베리피씨방,휴게음식점,"경기도 시흥시 삼미시장1길 19, 2층 1호 (신천동)",경기도 시흥시 신천동 738-2 2층1호 ,031-310-2485,2021-06-01
시흥시,이디야(시흥우림아울렛점),휴게음식점,"경기도 시흥시 서해안로 1605, 1층 (대야동)",경기도 시흥시 대야동 332-92 1층 ,031-310-2485,2021-06-01
시흥시,배스킨라빈스시흥거모점,휴게음식점,경기도 시흥시 군자로 526 (거모동),경기도 시흥시 거모동 1756-4 101호 ,031-310-2485,2021-06-01
시흥시,세븐일레븐 왕솔로점,휴게음식점,"경기도 시흥시 정왕천로355번길 42, 1층 (정왕동)",경기도 시흥시 정왕동 1596-13 1층 ,031-310-2485,2021-06-01
시흥시,늘가던곳,휴게음식점,"경기도 시흥시 하중로 205, 103호 (하중동)",경기도 시흥시 하중동 857-4 ,031-310-2485,2021-06-01
시흥시,제이에스커피숍(JS커피숍),휴게음식점,경기도 시흥시 수인로3381번길 12 (신천동),"경기도 시흥시 신천동 741-12 1,2층 ",031-310-2485,2021-06-01
시흥시,롯데리아 시흥거모점,휴게음식점,"경기도 시흥시 도일로135번길 4 (거모동, 105호,106호일부)","경기도 시흥시 거모동 1754-5 105호,106호일부 ",031-310-2485,2021-06-01
시흥시,미니스톱시흥대야점,휴게음식점,"경기도 시흥시 비둘기공원6길 16, 104호 (대야동)",경기도 시흥시 대야동 538 104호,031-310-2485,2021-06-01
시흥시,까페개정촌,휴게음식점,"경기도 시흥시 중심상가3길 11 (정왕동, 402호 일부)",경기도 시흥시 정왕동 1737-13 402호 일부 ,031-310-2485,2021-06-01
시흥시,향교연운남쌀국수,휴게음식점,"경기도 시흥시 정왕천로 416, 1층 (정왕동)",경기도 시흥시 정왕동 1515-6 1층 일부 ,031-310-2485,2021-06-01
시흥시,요거프레소,휴게음식점,"경기도 시흥시 호현로10번길 18, 3층 (신천동)",경기도 시흥시 신천동 711-3 3층 ,031-310-2485,2021-06-01
시흥시,카페알콩달콩,휴게음식점,"경기도 시흥시 신현로38번길 23-1, 107,110호 (포동)","경기도 시흥시 포동 13-3 107,110호 ",031-310-2485,2021-06-01
시흥시,피시카페트레블,휴게음식점,"경기도 시흥시 은행로155번길 5, 2층 201-1호 (은행동)",경기도 시흥시 은행동 530-5 201-1호,031-310-2485,2021-06-01
시흥시,실버카페다정정왕역점,휴게음식점,,경기도 시흥시 정왕동 2324-2 1층일부 ,031-310-2485,2021-06-01
시흥시,투썸플레이스,휴게음식점,"경기도 시흥시 군자로 520, 107,108호 (거모동)","경기도 시흥시 거모동 1756-1 107,108호 ",031-310-2485,2021-06-01
시흥시,봉구스밥버거,휴게음식점,"경기도 시흥시 정왕대로 64, 122호 (정왕동)",경기도 시흥시 정왕동 1861-2 122호,031-310-2485,2021-06-01
시흥시,베스킨라빈스시흥정왕역점,휴게음식점,"경기도 시흥시 마유로 416, 101호 (정왕동)",경기도 시흥시 정왕동 2327-1 101호,031-310-2485,2021-06-01
시흥시,씨유시흥금오로점,휴게음식점,"경기도 시흥시 금오로 104-1, 101, 102호 (무지내동)",경기도 시흥시 무지내동 362-5 ,031-310-2485,2021-06-01
시흥시,피자알볼로시흥은행점,휴게음식점,"경기도 시흥시 은행로144번길 2 (은행동, 1층일부)",경기도 시흥시 은행동 540-14 1층일부 ,031-310-2485,2021-06-01
시흥시,와우김밥,휴게음식점,"경기도 시흥시 연성로 23, 1층 (하중동)",경기도 시흥시 하중동 874-6 1층 ,031-310-2485,2021-06-01
시흥시,카페블로그 오이도점,휴게음식점,"경기도 시흥시 오이도로 229, 1,2,3,4,5층 (정왕동)","경기도 시흥시 정왕동 2036-19 1,2,3,4,5층 ",031-310-2485,2021-06-01
시흥시,요거프레소,휴게음식점,"경기도 시흥시 승지로60번길 23, 청렴빌딩 1층 (능곡동)",경기도 시흥시 능곡동 761 청렴빌딩 ,031-310-2485,2021-06-01
시흥시,김밥천국,휴게음식점,"경기도 시흥시 장현능곡로 178, 107호 (능곡동)",경기도 시흥시 능곡동 719 107호,031-310-2485,2021-06-01
시흥시,커피뷰(Coffee View),휴게음식점,"경기도 시흥시 서촌상가3길 7-13, 1층 (정왕동)",경기도 시흥시 정왕동 1729-5 1층 ,031-310-2485,2021-06-01
시흥시,설빙,휴게음식점,"경기도 시흥시 중심상가3길 24, 2층 (정왕동)",경기도 시흥시 정왕동 1742-6 2층 ,031-310-2485,2021-06-01
시흥시,더건강한,휴게음식점,"경기도 시흥시 역전로 427, 103호 (정왕동)",경기도 시흥시 정왕동 1877-3 103호,031-310-2485,2021-06-01
시흥시,이디야장곡점,휴게음식점,"경기도 시흥시 진말로9번길 15, 101,101-1호 (장곡동)","경기도 시흥시 장곡동 817-1 101,101-1호 ",031-310-2485,2021-06-01
시흥시,이디야시화로데오점,휴게음식점,"경기도 시흥시 중심상가2길 20-13, 101호 (정왕동)",경기도 시흥시 정왕동 1738-5 101호,031-310-2485,2021-06-01
시흥시,탐앤탐스시화점,휴게음식점,"경기도 시흥시 정왕대로 78, 126,127호 (정왕동)",경기도 시흥시 정왕동 1861-8 ,031-310-2485,2021-06-01
시흥시,이디야시흥월곶점,휴게음식점,"경기도 시흥시 월곶중앙로 59, 103호 (월곶동)",경기도 시흥시 월곶동 1014-3 103호,031-310-2485,2021-06-01
시흥시,할리스월곶점,휴게음식점,"경기도 시흥시 월곶중앙로 63, 104,105호 (월곶동)","경기도 시흥시 월곶동 1014-1 104,105호",031-310-2485,2021-06-01
시흥시,울트라분식,휴게음식점,"경기도 시흥시 상직길 3-1, 101호 (하상동)",경기도 시흥시 하상동 380-2 101호,031-310-2485,2021-06-01
시흥시,진,휴게음식점,"경기도 시흥시 대골안길 64, 2층 (대야동)",경기도 시흥시 대야동 486-3 2층 ,031-310-2485,2021-06-01
시흥시,즉석떡볶이,휴게음식점,경기도 시흥시 은행로144번길 2 (은행동),경기도 시흥시 은행동 540-14 ,031-310-2485,2021-06-01
시흥시,배스킨라빈스시흥삼미,휴게음식점,"경기도 시흥시 수인로 3376 (신천동, 1층일부)",경기도 시흥시 신천동 712-7 1층일부 ,031-310-2485,2021-06-01
시흥시,은행옆커피집,휴게음식점,"경기도 시흥시 서해안로 81-44, 6동 103호 (정왕동)",경기도 시흥시 정왕동 2211 6동 103호,031-310-2485,2021-06-01
시흥시,오이도피크닉,휴게음식점,"경기도 시흥시 오이도7길 28, 1층 일부(102)호 (정왕동)",경기도 시흥시 정왕동 2032-2 ,031-310-2485,2021-06-01
시흥시,신전떡볶이,휴게음식점,"경기도 시흥시 마유로418번길 10, 116호 (정왕동)",경기도 시흥시 정왕동 2327-2 116호,031-310-2485,2021-06-01
시흥시,옛장터국시,휴게음식점,경기도 시흥시 호현로49번길 3 (신천동),경기도 시흥시 신천동 704-4 ,031-310-2485,2021-06-01
시흥시,이디야,휴게음식점,"경기도 시흥시 장현능곡로 198, 103-104호 (능곡동)",경기도 시흥시 능곡동 737 ,031-310-2485,2021-06-01
시흥시,이디야정왕역점,휴게음식점,"경기도 시흥시 마유로418번길 18, 110호 (정왕동)",경기도 시흥시 정왕동 2326-1 정왕프라자 110호,031-310-2485,2021-06-01
시흥시,지에스25정왕천로점,휴게음식점,"경기도 시흥시 정왕천로 433, 1층 (정왕동)",경기도 시흥시 정왕동 1173-7 ,031-310-2485,2021-06-01
시흥시,이디야,휴게음식점,경기도 시흥시 동서로 1086 (목감동),경기도 시흥시 목감동 240-5 ,031-310-2485,2021-06-01
시흥시,산돌카페,휴게음식점,"경기도 시흥시 동서로 1091-10, 1층 (조남동)",경기도 시흥시 조남동 171-48 1층 ,031-310-2485,2021-06-01
시흥시,카페베네시흥장곡점,휴게음식점,경기도 시흥시 장곡로49번길 10 (장곡동),경기도 시흥시 장곡동 809-8 ,031-310-2485,2021-06-01
시흥시,스마일분식,휴게음식점,경기도 시흥시 신천천동로51번길 14 (신천동),경기도 시흥시 신천동 845-4 ,031-310-2485,2021-06-01
시흥시,설빙시흥대야점,휴게음식점,"경기도 시흥시 비둘기공원7길 33, 2층 206,207호 (대야동)",경기도 시흥시 대야동 543-1 디아망타운 ,031-310-2485,2021-06-01
시흥시,만두박사,휴게음식점,"경기도 시흥시 중심상가로 247, 건영아파트상가동 1층 104-1호 (정왕동)",경기도 시흥시 정왕동 1788-1 104-1호,031-310-2485,2021-06-01
시흥시,고 연,휴게음식점,"경기도 시흥시 수인로3488번길 13-10, 1층 (신천동)",경기도 시흥시 신천동 595-54 ,031-310-2485,2021-06-01
시흥시,GS25시흥푸르지오점,휴게음식점,"경기도 시흥시 대은로 8-10, 1층 101호 (은행동)",경기도 시흥시 은행동 559-3 101호,031-310-2485,2021-06-01
시흥시,신전떡볶이,휴게음식점,경기도 시흥시 은행로 156 (은행동),경기도 시흥시 은행동 528-5 ,031-310-2485,2021-06-01
시흥시,갤러리PC방매점,휴게음식점,"경기도 시흥시 정왕시장길 51, 2층 (정왕동)",경기도 시흥시 정왕동 1203 2층 ,031-310-2485,2021-06-01
시흥시,봄봄 시흥정왕점,휴게음식점,"경기도 시흥시 중심상가로 187, 104호 (정왕동)",경기도 시흥시 정왕동 1737-6 102호,031-310-2485,2021-06-01
시흥시,뚱스밥버거정왕점,휴게음식점,"경기도 시흥시 역전로 270, 1층 (정왕동)",경기도 시흥시 정왕동 2327-5 1층 ,031-310-2485,2021-06-01
시흥시,배떡정왕점,휴게음식점,"경기도 시흥시 역전로301번길 10-34, 101호 (정왕동)",경기도 시흥시 정왕동 2305-41 ,031-310-2485,2021-06-01
시흥시,GS25신천빌라점,휴게음식점,"경기도 시흥시 신천6길 43, 1층 104호 (신천동)",경기도 시흥시 신천동 821-1 ,031-310-2485,2021-06-01
시흥시,미니스톱정왕공원점,휴게음식점,"경기도 시흥시 봉우재로61번길 9, 103,104호 (정왕동)","경기도 시흥시 정왕동 1824-1 103,104호 ",031-310-2485,2021-06-01
시흥시,뜨레피아,휴게음식점,"경기도 시흥시 능곡로 120, 101호 (능곡동, 신일해피트리상가)",경기도 시흥시 능곡동 712 ,031-310-2485,2021-06-01
시흥시,씨에스타,휴게음식점,"경기도 시흥시 새미길 3, 1층 (조남동, 새미프라자)",경기도 시흥시 조남동 281-3 ,031-310-2485,2021-06-01
시흥시,지에스25오이도예스점(GS25오이도예스점),휴게음식점,"경기도 시흥시 옥터로 19, 101호 (정왕동)",경기도 시흥시 정왕동 1985-11 101호,031-310-2485,2021-06-01
시흥시,씨유정왕마유로점,휴게음식점,"경기도 시흥시 마유로423번길 20-11, 1층 (정왕동)",경기도 시흥시 정왕동 2294-2 ,031-310-2485,2021-06-01
시흥시,놀러와PC방,휴게음식점,"경기도 시흥시 봉우재로57번길 8-1, 1층 (정왕동)",경기도 시흥시 정왕동 1824-2 1층 ,031-310-2485,2021-06-01
시흥시,이디야시흥거모점,휴게음식점,"경기도 시흥시 도일로112번안길 21-2, 1층 우측호 (거모동)",경기도 시흥시 거모동 1770-10 1층 우측 ,031-310-2485,2021-06-01
시흥시,행복을나누는카페동행,휴게음식점,"경기도 시흥시 호현로 55, 1층 (대야동, 시흥보건소)",경기도 시흥시 대야동 484-3 ,031-310-2485,2021-06-01
시흥시,커피니대교HRD센터점,휴게음식점,"경기도 시흥시 소래산길 28 (대야동, 대교HRD센터내)",경기도 시흥시 대야동 305-3 대교HRD센터내 ,031-310-2485,2021-06-01
시흥시,옥구공원카페,휴게음식점,"경기도 시흥시 서해안로 277, 자동 1층 (정왕동, 옥구공원내)",경기도 시흥시 정왕동 2138 ,031-310-2485,2021-06-01
시흥시,공차시화로데오점,휴게음식점,"경기도 시흥시 중심상가2길 20-13, 102호 (정왕동)",경기도 시흥시 정왕동 1738-5 ,031-310-2485,2021-06-01
시흥시,카페스콜피온,휴게음식점,"경기도 시흥시 복지로 90, 6층 601호 (대야동)",경기도 시흥시 대야동 568-1 ,031-310-2485,2021-06-01
시흥시,커피유(Coffee U),휴게음식점,"경기도 시흥시 검바위1로 28, 외 필지동 1층 101호 (은행동)",경기도 시흥시 은행동 289-45 ,031-310-2485,2021-06-01
시흥시,대야잔치국수,휴게음식점,"경기도 시흥시 호현로103번길 13-2, 1층 (대야동)",경기도 시흥시 대야동 461-9 ,031-310-2485,2021-06-01
시흥시,더낭(THE NANG),휴게음식점,"경기도 시흥시 시청로68번길 30, 107호 (장현동)",경기도 시흥시 장현동 548-3 107호,031-310-2485,2021-06-01
시흥시,양만이네커피,휴게음식점,경기도 시흥시 동서로857번길 8 (물왕동),경기도 시흥시 물왕동 83-1 ,031-310-2485,2021-06-01
시흥시,씨유대야복지로점,휴게음식점,"경기도 시흥시 복지로91번길 28, 1층 (대야동)",경기도 시흥시 대야동 447-19 1층 ,031-310-2485,2021-06-01
시흥시,카페데일리(Cafe Dailee),휴게음식점,"경기도 시흥시 은행로 86, 1층 (은행동, 111-2호)",경기도 시흥시 은행동 547-4 1층 111-2호,031-310-2485,2021-06-01
시흥시,물들임,휴게음식점,"경기도 시흥시 동서로 895-14, 1층 (물왕동)",경기도 시흥시 물왕동 47-3 1층 ,031-310-2485,2021-06-01
시흥시,이디야시흥정왕동점,휴게음식점,"경기도 시흥시 함송로 16, 1층 (정왕동)",경기도 시흥시 정왕동 1882-1 ,031-310-2485,2021-06-01
시흥시,스틸콩,휴게음식점,"경기도 시흥시 오이도로 21, 117호 (정왕동, B-land)",경기도 시흥시 정왕동 2210 B-land 117호,031-310-2485,2021-06-01
시흥시,배스킨라빈스시화세종점,휴게음식점,"경기도 시흥시 함송로 24, 117,118호 (정왕동, 세종프라자)",경기도 시흥시 정왕동 1882-4 ,031-310-2485,2021-06-01
시흥시,카페보르나,휴게음식점,"경기도 시흥시 인선길 46, 1층 114호 (장곡동)",경기도 시흥시 장곡동 811-3 1층 114호,031-310-2485,2021-06-01
시흥시,이디야커피시흥정왕로데오점,휴게음식점,"경기도 시흥시 서촌상가2길 15, 102,103호 (정왕동)",경기도 시흥시 정왕동 1728-16 ,031-310-2485,2021-06-01
시흥시,미니스톱시흥소래산점,휴게음식점,"경기도 시흥시 호현로85번길 10, 1층 (대야동)",경기도 시흥시 대야동 461 1층 ,031-310-2485,2021-06-01
시흥시,GS25정왕영남점,휴게음식점,"경기도 시흥시 옥구천동로 422, 101호 (정왕동, 영남APT상가)",경기도 시흥시 정왕동 1873-2 ,031-310-2485,2021-06-01
시흥시,GS25시화드림점,휴게음식점,"경기도 시흥시 정왕대로 350, 108호 (정왕동)",경기도 시흥시 정왕동 1622-4 ,031-310-2485,2021-06-01
시흥시,차밭,휴게음식점,"경기도 시흥시 대은로 94, 2층 (은행동)",경기도 시흥시 은행동 531-1 2층 ,031-310-2485,2021-06-01
시흥시,씨유시흥거모행복점,휴게음식점,"경기도 시흥시 황고개로206번길 30, 102호 (거모동)",경기도 시흥시 거모동 1719-1 102호,031-310-2485,2021-06-01
시흥시,미니스톱시흥큰솔로점,휴게음식점,"경기도 시흥시 큰솔로42번길 2, 1층 (정왕동)",경기도 시흥시 정왕동 1407 ,031-310-2485,2021-06-01
시흥시,골프카페,휴게음식점,"경기도 시흥시 마유로 308, 2층 (정왕동)",경기도 시흥시 정왕동 1745-1 2층 ,031-310-2485,2021-06-01
시흥시,빽다방(시흥정왕로데오점),휴게음식점,"경기도 시흥시 중심상가2길 22, 101호 (정왕동)",경기도 시흥시 정왕동 1738-1 101호,031-310-2485,2021-06-01
시흥시,피자샵,휴게음식점,"경기도 시흥시 정왕신길로229번길 18, 1층 (정왕동)",경기도 시흥시 정왕동 1813-5 1층호,031-310-2485,2021-06-01
시흥시,셀렉토커피시화로데오점,휴게음식점,"경기도 시흥시 중심상가2길 12-8, 102호 (정왕동)",경기도 시흥시 정왕동 1736-5 102호,031-310-2485,2021-06-01
시흥시,빈야드랩(VineyardLab),휴게음식점,"경기도 시흥시 오동마을로 28, 1층 (정왕동, 국진BD)",경기도 시흥시 정왕동 2317-1 ,031-310-2485,2021-06-01
시흥시,아구가,휴게음식점,"경기도 시흥시 옥구천서로373번길 7, 103호 (정왕동, 신호새피앙아파트 제상가동 1층)",경기도 시흥시 정왕동 1867-3 신호새피앙아파트 제상가동 1층 103호,031-310-2485,2021-06-01
시흥시,나라면김밥,휴게음식점,경기도 시흥시 동서로 1091-1 (조남동),경기도 시흥시 조남동 171-7 ,031-310-2485,2021-06-01
시흥시,씨유시흥신천공단점,휴게음식점,"경기도 시흥시 포도원로116번길 12, 지층 06호 (신천동)",경기도 시흥시 신천동 862-7 지하 06호,031-310-2485,2021-06-01
