시설번호,시설유형,실내/실외,구,동,시설명,소재지주소,면적(㎡),설치일자,민간/공공구분,놀이기구종류,안전검사일(최종),안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
502674,어린이집,실외,분당구,야탑동,더늘사랑어린이집 놀이시설,"경기도 성남시 분당구 야탑로 20 (야탑동, 탑마을선경아파트)", 282 ,2004-03-27,민간,조합놀이대(1)+충격흡수용표면재(1),2020-07-23,Y,Y,N,031-704-4605,2021-06-30
502678,어린이집,실외,분당구,이매동,푸르니분당어린이집 놀이터,경기도 성남시 분당구 방아로 50 (이매동)," 1,297 ",2004-06-22,민간,조합놀이대(1)+충격흡수용표면재(2)+기타(1),2019-10-25,Y,Y,N,031-705-1205,2021-06-30
502689,어린이집,실외,분당구,정자동,KT꿈나무어린이집 놀이시설,경기도 성남시 분당구 불정로 90 (정자동), 196 ,2006-11-01,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2020-04-20,Y,Y,N,031-713-0000,2021-06-30
506642,도시공원,실외,수정구,양지동,양지공원 놀이터(1),경기도 성남시 수정구 양지동955, 340 ,2011-07-11,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-07-29,Y,Y,N,031-729-4272,2021-06-30
506643,도시공원,실외,수정구,양지동,양지공원 놀이터(2),경기도 성남시 수정구 양지동1014-2, 201 ,2011-07-11,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-06-19,Y,Y,N,031-729-4272,2021-06-30
507651,주택단지,실외,분당구,이매동,아름마을 한성아파트 202동 옆 놀이터,"경기도 성남시 분당구 판교로 430 (이매동, 아름마을한성아파트)", 400 ,2011-04-05,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1)+철봉(1),2021-03-10,Y,Y,N,,2021-06-30
507852,주택단지,실외,분당구,야탑동,장미마을코오롱아파트103동뒤놀이터,"경기도 성남시 분당구 장미로 55 (야탑동, 장미마을)", 460 ,2011-01-03,민간,그네(1)+충격흡수용표면재(1),2019-09-20,Y,Y,N,,2021-06-30
507865,주택단지,실외,분당구,야탑동,장미마을코오롱아파트118동옆놀이터,"경기도 성남시 분당구 장미로 55 (야탑동, 장미마을)", 400 ,2011-01-31,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2019-09-20,Y,Y,N,,2021-06-30
507875,주택단지,실외,분당구,야탑동,장미마을코오롱아파트129동뒤 놀이터,"경기도 성남시 분당구 장미로 55 (야탑동, 장미마을)", 595 ,2011-01-31,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2019-09-20,Y,Y,N,,2021-06-30
508633,도시공원,실외,분당구,야탑동,목련(17호),경기 성남시 분당구 야탑동167,,2011-05-30,공공,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1),2021-06-11,Y,Y,N,031-729-7386,2021-06-30
508635,도시공원,실외,분당구,야탑동,무장들(15호),경기 성남시 분당구 야탑동524,,2011-05-30,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-06-11,Y,Y,N,031-729-7386,2021-06-30
508639,도시공원,실외,분당구,서현동,서현(분당31호),경기 성남시 분당구 서현동89-6,,2011-05-30,공공,그네(1)+조합놀이대(1)+충격흡수용표면재(1),2021-06-11,Y,Y,N,031-729-7462,2021-06-30
508679,도시공원,실외,분당구,구미동,하얀(63호),경기 성남시 분당구 구미동108, 184 ,2011-05-30,공공,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2021-06-14,Y,Y,N,031-729-7462,2021-06-30
508738,주택단지,실외,분당구,판교동,판교원마을12단지 어린이집앞 놀이터,"경기도 성남시 분당구 서판교로 165 (판교동, 판교원마을12단지아파트)", 88 ,2011-05-20,민간,그네(1)+흔들놀이기구(2)+건너는기구(1)+충격흡수용표면재(1),2021-03-26,Y,Y,N,,2021-06-30
508743,주택단지,실외,분당구,판교동,판교원마을12단지 3동 4동사이 놀이터,"경기도 성남시 분당구 서판교로 165 (판교동, 판교원마을12단지아파트)", 136 ,2011-05-20,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-03-26,Y,Y,N,,2021-06-30
509566,주택단지,실외,중원구,은행동,은행동현대아파트 103동앞 놀이터,"경기도 성남시 중원구 자혜로17번길 16 (은행동, 현대아파트)", 530 ,2007-11-08,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2019-07-16,Y,Y,N,,2021-06-30
509662,주택단지,실외,중원구,은행동,은행동현대아파트109동앞 놀이터,"경기도 성남시 중원구 자혜로17번길 16 (은행동, 현대아파트)", 340 ,2007-11-08,민간,그네(1)+회전놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-07-16,Y,Y,N,,2021-06-30
510065,주택단지,실외,중원구,은행동,은행동현대아파트 105동앞 놀이터,"경기도 성남시 중원구 자혜로17번길 16 (은행동, 현대아파트)", 390 ,2007-11-08,민간,그네(1)+회전놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-07-09,Y,Y,N,,2021-06-30
510075,주택단지,실외,중원구,은행동,은행동현대아파트 106동앞 놀이터,"경기도 성남시 중원구 자혜로17번길 16 (은행동, 현대아파트)", 630 ,2007-11-08,민간,그네(1)+회전놀이기구(2)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-07-08,Y,Y,N,,2021-06-30
510088,주택단지,실외,중원구,은행동,은행동현대아파트 114동앞 놀이터,"경기도 성남시 중원구 자혜로17번길 16 (은행동, 현대아파트)", 410 ,2007-11-08,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2019-07-16,Y,Y,N,,2021-06-30
516094,주택단지,실외,분당구,백현동,판교푸르지오그랑블 101동앞 놀이터(잎새 놀이터),"경기도 성남시 분당구 동판교로 123 (백현동, 백현마을1단지판교푸르지오그랑블아파트)", 643 ,2011-06-08,민간,그네(1)+흔들놀이기구(4)+조합놀이대(2)+충격흡수용표면재(1),2019-07-30,Y,Y,N,,2021-06-30
516103,주택단지,실외,분당구,백현동,판교푸르지오그랑블 105동앞 놀이터(동물원 놀이터),"경기도 성남시 분당구 동판교로 123 (백현동, 백현마을1단지판교푸르지오그랑블아파트)", 644 ,2011-06-08,민간,그네(1)+흔들놀이기구(5)+조합놀이대(2)+충격흡수용표면재(1),2019-07-30,Y,Y,N,,2021-06-30
516285,주택단지,실외,분당구,백현동,판교푸르지오그랑블 111동 놀이터,"경기도 성남시 분당구 동판교로 123 (백현동, 백현마을1단지판교푸르지오그랑블아파트)", 369 ,2011-06-09,민간,흔들놀이기구(1)+오르는기구(6)+조합놀이대(1)+충격흡수용표면재(1),2019-07-30,Y,Y,N,,2021-06-30
522189,주택단지,실외,분당구,판교동,판교원마을4단지 놀이터,"경기도 성남시 분당구 판교원로 186 (판교동, 판교원마을 아파트)",,2009-09-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2019-10-23,Y,Y,N,031-8016-7014,2021-06-30
522497,어린이집,실외,중원구,상대원동,선경어린이집 놀이터(공공),"경기도 성남시 중원구 금상로 134 (상대원동, 선경상대원2차아파트)", 121 ,2011-06-15,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-06-03,Y,Y,N,031-746-5511,2021-06-30
524350,주택단지,실외,분당구,야탑동,분당 대진빌라 801동앞 놀이터,"경기도 성남시 분당구 판교로 654 (야탑동, 목련마을대진빌라)",,2009-09-18,민간,그네(1)+흔들놀이기구(2)+충격흡수용표면재(1),2020-11-26,Y,Y,N,031-701-6189,2021-06-30
524736,어린이집,실내,수정구,태평동,태평1동어린이집 실내놀이시설(공공),경기도 성남시 수정구 성남대로1314번길 7 (태평동), 140 ,2011-01-31,민간,조합놀이대(1)+충격흡수용표면재(1),2021-02-26,Y,Y,N,031-756-9741,2021-06-30
525140,도시공원,실외,수정구,복정동,영장공원 놀이터(1),경기 성남시 수정구 복정동산 8-4, 305 ,2009-08-20,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2019-07-29,Y,Y,N,031-729-4272,2021-06-30
525936,주상복합,실외,분당구,야탑동,야탑동SKVIEW 놀이터,"경기도 성남시 분당구 돌마로 906 (야탑동, SK VIEW)",,2011-10-28,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-10-16,Y,Y,N,031-703-9400,2021-06-30
525942,주택단지,실외,분당구,수내동,양지한양아파트 517동뒤 놀이터,경기도 성남시 분당구 내정로 151 (수내동),,1995-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-11-27,Y,Y,N,,2021-06-30
525943,주택단지,실외,분당구,수내동,양지한양아파트 522동앞 놀이터,"경기도 성남시 분당구 내정로 151 (수내동, 양지마을한양5단지아파트)",,1995-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-11-27,Y,Y,N,,2021-06-30
525945,주택단지,실외,분당구,수내동,양지한양아파트 525동옆 놀이터,"경기도 성남시 분당구 내정로 151 (수내동, 양지마을한양5단지아파트)",,1995-11-30,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-11-27,Y,Y,N,,2021-06-30
525947,주택단지,실외,분당구,수내동,양지한양아파트 527동옆 놀이터,"경기도 성남시 분당구 내정로 151 (수내동, 양지마을한양5단지아파트)",,1995-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-11-27,Y,Y,N,,2021-06-30
526423,어린이집,실외,분당구,판교동,판교어린이집 놀이터(공공),경기도 성남시 분당구 판교원로 200 (판교동), 276 ,2011-04-14,민간,미끄럼틀(1)+흔들놀이기구(6)+조합놀이대(1)+충격흡수용표면재(2),2021-03-04,Y,Y,N,031-8017-3577,2021-06-30
526879,주택단지,실외,수정구,단대동,성남 미도아파트 놀이터,"경기도 성남시 수정구 희망로 472 (단대동, 성남미도아파트)",,2011-09-05,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-08-21,Y,Y,N,031-734-0237,2021-06-30
527025,주택단지,실외,분당구,분당동,두산건영빌라 3동앞 놀이터,"경기도 성남시 분당구 장안로 67 (분당동, 장안타운두산건영빌라)",,1995-01-07,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2020-11-06,Y,Y,N,,2021-06-30
527040,주택단지,실외,분당구,분당동,두산건영빌라 9동 놀이터,"경기도 성남시 분당구 장안로 67 (분당동, 장안타운두산건영빌라)",,1995-01-07,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-11-06,Y,Y,N,,2021-06-30
527081,주택단지,실외,분당구,야탑동,대창파크빌아파트 놀이터,"경기도 성남시 분당구 벌말로30번길 11 (야탑동, 매화마을대창파크빌)",,2011-09-21,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1)+철봉(1),2019-09-09,Y,Y,N,031-708-1603,2021-06-30
527298,도시공원,실외,분당구,야탑동,탑(10호),경기도 성남시 분당구 야탑동385,,2011-12-16,공공,그네(1)+흔들놀이기구(6)+조합놀이대(1)+충격흡수용표면재(1),2021-06-11,Y,Y,N,031-729-7462,2021-06-30
527390,주택단지,실외,수정구,양지동,양지동 우성에비뉴 놀이터,"경기도 성남시 수정구 논골로36번길 15 (양지동, 우성에비뉴 아파트)", 257 ,2011-08-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-09-02,Y,Y,N,031-733-7807,2021-06-30
528231,주택단지,실외,중원구,금광동,삼익금광아파트 103동 놀이터,"경기도 성남시 중원구 자혜로16번길 9 (금광동, 삼익금광아파트)",,2011-11-09,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2019-10-16,Y,Y,N,031-733-5214,2021-06-30
528232,주택단지,실외,중원구,금광동,삼익금광아파트 101동 놀이터,"경기도 성남시 중원구 자혜로16번길 9 (금광동, 삼익금광아파트)",,2011-11-14,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2019-10-16,Y,Y,N,031-733-5214,2021-06-30
528233,주택단지,실외,수정구,신흥동,성남신흥두산아파트 103동 놀이터,"경기도 성남시 수정구 공원로 360 (신흥동, 두산아파트)",,2011-11-11,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-11-06,Y,Y,N,031-747-0480,2021-06-30
528234,주택단지,실외,수정구,신흥동,성남신흥두산아파트 101동 놀이터,"경기도 성남시 수정구 공원로 360 (신흥동, 두산아파트)",,2011-11-11,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-11-06,Y,Y,N,031-747-0480,2021-06-30
529621,어린이집,실내,분당구,백현동,판교이든아이 어린이집 놀이터,"경기도 성남시 분당구 판교역로 49 (백현동, 백현마을 아파트)", 10 ,2010-10-25,민간,조합놀이대(1)+충격흡수용표면재(1),2020-10-06,Y,Y,N,031-626-1403,2021-06-30
530182,어린이집,실외,중원구,상대원동,상원어린이집 놀이터(공공),경기도 성남시 중원구 희망로 374 (상대원동),,2012-02-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-03-12,Y,Y,N,031-749-4636,2021-06-30
531228,어린이집,실외,분당구,판교동,판교제2어린이집 놀이터(공공),경기도 성남시 분당구 운중로225번길 37 (판교동),,2012-02-22,민간,흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(1),2020-01-14,Y,Y,N,031-8016-2211,2021-06-30
531241,어린이집,실외,분당구,분당동,한국지역난방공사따소미어린이집 놀이터,"경기도 성남시 분당구 수내로 181 (분당동, 샛별마을우방아파트)",,2011-11-21,민간,조합놀이대(1)+충격흡수용표면재(1),2019-12-16,Y,Y,N,031-707-0287,2021-06-30
531480,어린이집,실외,중원구,여수동,성남시청 직장어린이집 실외놀이터,경기도 성남시 중원구 성남대로 997 (여수동),,2010-01-05,민간,흔들놀이기구(1)+조합놀이대(2)+충격흡수용표면재(1),2019-12-12,Y,Y,N,031-729-2206,2021-06-30
531494,주택단지,실외,분당구,서현동,시범단지 삼성한신아파트 110동,"경기도 성남시 분당구 중앙공원로 53 (서현동, 시범단지삼성.한신아파트)",,2012-01-16,민간,그네(2)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(1),2020-06-17,Y,Y,N,031-701-9909,2021-06-30
531508,주택단지,실외,분당구,삼평동,봇들마을5단지 휴먼시아 놀이터2,"경기도 성남시 분당구 대왕판교로644번길 65 (삼평동, 봇들마을5단지아파트)",,2009-12-09,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(1),2019-11-15,Y,Y,N,,2021-06-30
531813,도시공원,실외,분당구,분당동,율동공원 놀이터(3),경기 성남시 분당구 분당동22번 피크닉공원, 200 ,2011-07-20,공공,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-11-27,Y,Y,N,031-729-4384,2021-06-30
531980,주택단지,실외,분당구,운중동,푸르지오하임아파트102동앞놀이터,"경기도 성남시 분당구 하오개로 377 (운중동, 운중동 푸르지오하임)",,2011-12-15,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2019-12-19,Y,Y,N,,2021-06-30
532263,주택단지,실외,분당구,서현동,효자촌동아아파트 205동 놀이터,"경기도 성남시 분당구 돌마로486번길 7 (서현동, 효자촌동아아파트)",,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-11-22,Y,Y,N,,2021-06-30
532266,주택단지,실외,분당구,서현동,효자촌동아아파트 208동 놀이터,"경기도 성남시 분당구 돌마로486번길 7 (서현동, 효자촌동아아파트)",,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-11-22,Y,Y,N,,2021-06-30
532268,주택단지,실외,분당구,서현동,효자촌동아아파트 215동 놀이터,"경기도 성남시 분당구 돌마로486번길 7 (서현동, 효자촌동아아파트)",,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-11-22,Y,Y,N,,2021-06-30
532611,도시공원,실외,중원구,여수동,한아름 어린이공원,경기 성남시 중원구 여수동355,,2011-11-08,공공,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(1),2020-07-20,Y,Y,N,031-729-6455,2021-06-30
532673,주택단지,실외,분당구,야탑동,매화마을2단지 210동 놀이터,"경기도 성남시 분당구 장미로 139 (야탑동, 매화마을주공2단지아파트)",,2011-12-06,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2019-11-26,Y,Y,N,031-703-4947,2021-06-30
